,fecha,titulo,periodico,topico
8114,20-Dic-2019,Golpea 'tsunami social' al país más próspero de AL,mural,5
8115,22-Dic-2019,Comentarios a MURAL.COM,mural,5
8116,23-Dic-2019,Acelera crédito para autos seminuevos,mural,1
8117,23-Dic-2019,Cae riesgo país a menor nivel desde 2014,mural,2
8118,23-Dic-2019,Adopta Díaz de León cautela pese a baja inflación,mural,2
8119,23-Dic-2019,Destaca empuje de sector tequilero,mural,1
8120,23-Dic-2019,Tiempo voló,mural,6
8121,25-Dic-2019,Tira pleito EU-China al comercio mundial,mural,7
8122,26-Dic-2019,Marca estancamiento a economía mexicana,mural,7
8123,26-Dic-2019,Desafía a banca tensiones económicas,mural,2
8124,26-Dic-2019,Tira pleito EU-China a comercio mundial,mural,7
8125,28-Dic-2019,CÚPULA,mural,5
8127,29-Dic-2019,Urgen PAN y PRD priorizar economía y seguridad,mural,3
8128,29-Dic-2019,Lo que nos depara el 2020,mural,5
8129,30-Dic-2019,Reclaman resultados,mural,3
8130,31-Dic-2019,Sube BMV 4.56% anual entre incertidumbre,mural,8
8131,31-Dic-2019,Urgen a reactivar economía ,mural,7
8132,31-Dic-2019,Enfrenta EU incertidumbre,mural,5
8133,31-Dic-2019,Las compraventas que definieron el 2019,mural,0
0,01-Ene-2020,Retan a OMC gobiernos proteccionistas ,mural,4
1,01-Ene-2020,Enfrenta EU incertidumbre,mural,5
2,02-Ene-2020,Proyectan que NL crezca 2.3% en 2020,mural,7
3,02-Ene-2020,Prevé Banxico riesgo por alza salarial,mural,2
4,03-Ene-2020,Alerta Banxico riesgo salarial,mural,2
5,06-Ene-2020,Supera Brent Dls. 70 por tensión Irán-EU,mural,9
6,07-Ene-2020,Aplazaría Senado de EU votación de T-MEC,mural,3
7,07-Ene-2020,Se hunde en 2019 la venta de autos,mural,7
8,08-Ene-2020,Prevé BM nulo crecimiento en 2019,mural,7
9,08-Ene-2020,Va economía mexicana contra corriente.-SE,mural,2
10,08-Ene-2020,Pide IP a Gobierno incentivar inversión,mural,3
11,08-Ene-2020,Se hunde en 2019 la venta de autos,mural,7
12,09-Ene-2020,Prevé Fed 'aterrizaje suave' de economía,mural,0
13,09-Ene-2020,Jorge Suárez-Vélez / Oportunidad perdida,mural,6
14,09-Ene-2020,Avanza la economía contra corriente.- SE,mural,2
15,09-Ene-2020,Portafolio,mural,7
16,09-Ene-2020,Oportunidad perdida,mural,6
17,10-Ene-2020,Alerta FMI riesgos en finanzas por sector energético,mural,2
18,12-Ene-2020,Cae pasaje aéreo México-EU,mural,1
19,13-Ene-2020,Sufre vivienda caída histórica,mural,7
20,13-Ene-2020,Baja pasaje aéreo México-EU,mural,1
21,14-Ene-2020,Anticipan escenario económico lento,mural,7
22,14-Ene-2020,Terrorismo fiscal no es el camino.- IP,mural,3
23,14-Ene-2020,JAQUE MATE / Sin inversión,mural,7
24,14-Ene-2020,Sin inversión,mural,7
25,15-Ene-2020,Crece PIB alemán a menor ritmo en 6 años,mural,7
26,15-Ene-2020,Dudan firmas globales invertir en México,mural,3
27,15-Ene-2020,Aranceles aún pesan sobre economía.- Fed,mural,0
28,15-Ene-2020,"Cierra dólar estable, a $19.08",mural,8
29,15-Ene-2020,Firman EU-China Fase 1 de acuerdo,mural,0
30,15-Ene-2020,Alerta Fitch riesgo por bajo crecimiento,mural,2
31,16-Ene-2020,Abre dólar sin cambios; aguarda T-MEC,mural,8
32,16-Ene-2020,Prevé Principal crecimiento de 1.2%,mural,2
33,16-Ene-2020,Cayó economía global 2.3% en 2019.- ONU ,mural,7
34,16-Ene-2020,Pierden empresas globales interés para invertir en México,mural,3
35,16-Ene-2020,La gran duda,mural,5
36,17-Ene-2020,Crecerá México 1.3% en 2020.- ONU,mural,7
37,17-Ene-2020,Estancamiento con estabilidad,mural,7
38,17-Ene-2020,Celebran aprobación de T-MEC por EU,mural,4
39,17-Ene-2020,En el mero clavo,mural,3
40,19-Ene-2020,Prevé IP que mejore economía por T-MEC,mural,2
41,20-Ene-2020,Crece 4% turismo mundial en 2019,mural,7
42,20-Ene-2020,Mantendría deuda mexicana su atractivo,mural,2
43,21-Ene-2020,Sube dólar entre temor por coronavirus,mural,8
44,21-Ene-2020,Presume Gobierno de NL mayor IED,mural,1
45,21-Ene-2020,"Afectada por la desaceleración, enfrentaría AL más inestabilidad",mural,5
46,22-Ene-2020,Prevén recuperación lenta del PIB en AL,mural,7
47,22-Ene-2020,Urgen madereros claridad al Gobierno,mural,1
48,23-Ene-2020,Mantiene BCE tasas; revisará estrategias,mural,2
49,25-Ene-2020,Ven corto tiempo para quitar plástico,mural,1
50,26-Ene-2020,Estancamiento sin inflación,mural,7
51,27-Ene-2020,T-MEC no reactivará economía.- FT,mural,3
52,27-Ene-2020,"Sube dólar 12 centavos, a $19.20",mural,8
53,28-Ene-2020,Amenaza a economía global desaceleración de la vivienda,mural,0
54,29-Ene-2020,Ve FMI estancamiento de economía de AL,mural,7
55,29-Ene-2020,Desanima a empresas invertir en México,mural,3
56,30-Ene-2020,Cayó PIB 0.1% en 2019; peor desempeño en 10 años,mural,7
57,30-Ene-2020,Impacta a economía caída de la industria,mural,7
58,30-Ene-2020,Políticas de AMLO cobran factura al PIB,mural,7
59,30-Ene-2020,Pide IP confianza para invertir y crecer,mural,3
60,31-Ene-2020,Reconoce SE estancamiento por rezago en gasto,mural,7
61,31-Ene-2020,4T cobra factura al PIB,mural,7
62,01-Feb-2020,Las prioridades en el Congreso,mural,3
63,01-Feb-2020,Reconocen atraso en presupuesto,mural,7
64,02-Feb-2020,Propone Stiglitz 'nuevo contrato social',mural,6
65,03-Feb-2020,What's News,mural,0
66,04-Feb-2020,Subirán exportaciones 2% en 2020.- Comce,mural,7
67,04-Feb-2020,Bajan analistas estimado de PIB a 1% en 2020,mural,7
68,05-Feb-2020,Tiene dólar menor valor en casi 18 meses,mural,8
69,05-Feb-2020,Frenan a la IP en renovables,mural,3
70,06-Feb-2020,"Tiene dólar alza marginal, a $18.93",mural,8
71,06-Feb-2020,Cartas a Mural,mural,5
72,08-Feb-2020,Recuerda Miguel Messmacher el A/H1N1,mural,6
73,08-Feb-2020,Carlos Vázquez Segura / Traidores de categoría,mural,6
74,08-Feb-2020,Traidores de categoría,mural,6
75,09-Feb-2020,Carlos Elizondo Mayer-Serra / Espíritu animal,mural,6
76,09-Feb-2020,Luis Rubio / No hay vuelta atrás,mural,6
77,09-Feb-2020,No hay vuelta atrás,mural,6
78,09-Feb-2020,Espíritu animal,mural,6
79,11-Feb-2020,Afectaría virus a economía global.- Fed,mural,0
80,11-Feb-2020,'Desinfla' Gobierno banca de desarrollo,mural,1
81,11-Feb-2020,Transforma a comercio global la disputa entre EU y China,mural,0
82,12-Feb-2020,'Desinfla' Gobierno banca de desarrollo,mural,1
83,13-Feb-2020,Liga SE crecimiento a mejora del gasto,mural,3
84,13-Feb-2020,Reduce Banxico a 7% tasa de interés,mural,2
85,14-Feb-2020,Depende política monetaria de inflación,mural,2
86,14-Feb-2020,Peso se ha fortalecido pese a coronavirus.-AMLO,mural,2
87,14-Feb-2020,Tiene peso mejor desempeño en 9 semanas,mural,8
88,15-Feb-2020,Descartan turbulencia por coronavirus,mural,2
89,16-Feb-2020,Restaría coronavirus 0.2% a PIB.- FMI,mural,0
90,16-Feb-2020,Construir el futuro,mural,6
91,17-Feb-2020,"'Crecimos cero, como la economía'",mural,1
92,17-Feb-2020,Hay espacio para recortar tasa.- Herrera,mural,2
93,18-Feb-2020,Confía SHCP en vuelco económico en 2020,mural,2
94,19-Feb-2020,Alerta FMI incertidumbre por coronavirus,mural,0
95,19-Feb-2020,Atribuyen recesión a decisiones de AMLO,mural,3
96,19-Feb-2020,Alertan por regulación excesiva de outsourcing,mural,3
97,19-Feb-2020,Llegan al País menos firmas extranjeras,mural,7
98,19-Feb-2020,DE POLÍTICA Y COSAS PEORES / Menos palabrería,mural,6
99,19-Feb-2020,Menos palabrería,mural,6
100,20-Feb-2020,Repunta dólar a $19.07 ante coronavirus,mural,8
101,20-Feb-2020,"No nos dejen desprotegidas, piden en Fucam",mural,5
102,20-Feb-2020,Cae 69% IED en generación de energía,mural,3
103,20-Feb-2020,JAQUE MATE / Cerveza en Mexicali,mural,3
104,20-Feb-2020,Cerveza en Mexicali,mural,3
105,21-Feb-2020,"Sube dólar 21 centavos, a $19.33",mural,8
106,21-Feb-2020,'Miedo avanza más rápido que virus',mural,0
107,21-Feb-2020,Suben pretroprecios 2% en la semana,mural,8
108,21-Feb-2020,Se reunirá G20 ante temor por coronavirus,mural,0
109,23-Feb-2020,Preocupa a G20 impacto de coronavirus,mural,3
110,24-Feb-2020,Pierden acciones Dls. 1 billón en 2 días,mural,0
111,24-Feb-2020,Preocupan límites en regular outsourcing,mural,3
112,24-Feb-2020,"Sube dólar 17 centavos, a $19.35",mural,8
113,24-Feb-2020,Enciende alarmas expansión de virus,mural,8
114,25-Feb-2020,Baja dólar; operan mercados dispares,mural,8
115,25-Feb-2020,Cae 89.4% déficit en cuenta corriente,mural,2
116,25-Feb-2020,"Sube dólar 12 centavos, a $19.47",mural,8
117,25-Feb-2020,Se sumará Biva al paro de mujeres,mural,1
118,25-Feb-2020,Afecta virus apetito de inversionistas,mural,0
119,25-Feb-2020,"Cierra dólar al alza, a $19.42",mural,8
120,25-Feb-2020,Aleja a inversionistas escepticismo sobre petroleras,mural,0
121,26-Feb-2020,Advierten riesgo para financiar cuenta corriente,mural,0
122,26-Feb-2020,Baja Banxico estimado de crecimiento para 2020,mural,2
123,26-Feb-2020,Prevé Microsoft menos ventas por virus,mural,0
124,26-Feb-2020,Pega temor a Covid-19 más que el virus mismo,mural,0
125,26-Feb-2020,What's News,mural,0
126,26-Feb-2020,CAPITANES,mural,3
127,26-Feb-2020,,mural,3
128,27-Feb-2020,Bajan proyección de PIB,mural,2
129,28-Feb-2020,Tiene Wall Street peor mes en 11 años,mural,8
130,29-Feb-2020,Causó pánico caso de coronavirus en Culiacán,mural,5
131,01-Mar-2020,Sufren bolsas peor caída desde 2011.-BPI,mural,0
132,01-Mar-2020,Arrastra coronavirus a divisas de AL,mural,2
133,01-Mar-2020,Afecta a empresas hackeo a SE,mural,1
134,02-Mar-2020,Prevén que Covid-19 impacte crecimiento mundial,mural,0
135,02-Mar-2020,Vuelven bolsas europeas al rojo por OCDE,mural,0
136,02-Mar-2020,"María Ariza, la mujer al frente de BIVA",mural,1
137,02-Mar-2020,Repunta Wall Street tras semana 'negra',mural,8
138,02-Mar-2020,"Con la caída en las bolsas, ¿llegó la hora de comprar?",mural,0
139,03-Mar-2020,Enfrentan demócratas 'Súper Martes',mural,5
140,03-Mar-2020,Dio Powell mensaje ambiguo a mercados,mural,0
141,03-Mar-2020,Cae rendimiento de bono de EU a 0.96%,mural,0
142,03-Mar-2020,Quiere Jalisco pintar su raya,mural,3
143,03-Mar-2020,Reducen previsiones sobre la economía,mural,7
144,03-Mar-2020,CAPITANES,mural,3
145,03-Mar-2020,,mural,3
146,04-Mar-2020,Sube Wall Street por triunfo de Biden,mural,0
147,04-Mar-2020,Prevé FMI menor crecimiento por virus,mural,9
148,04-Mar-2020,Quiere Jalisco pintar su raya,mural,3
149,05-Mar-2020,Cede Wall Street ante temores por virus,mural,8
150,05-Mar-2020,"Toca dólar máximo en 5 meses, a $20.15",mural,8
151,06-Mar-2020,Se derrumban bolsas por miedo,mural,8
152,08-Mar-2020,Cae Bolsa de Tokio 6.15% a media sesión,mural,8
153,08-Mar-2020,Covid-19 ha alterado política monetaria,mural,2
154,09-Mar-2020,"Sube dólar 1.03 pesos, a $21.40",mural,8
155,09-Mar-2020,Limitaría caída del peso a Banxico,mural,8
156,09-Mar-2020,Complica desplome el futuro de Pemex,mural,2
157,09-Mar-2020,Pide Caintra reactivar inversión pública,mural,3
158,10-Mar-2020,Mantiene Wall Street volatilidad,mural,8
159,10-Mar-2020,Descarta ABM crisis financiera,mural,2
160,10-Mar-2020,Complica desplome el futuro de Pemex,mural,2
161,11-Mar-2020,Opera BMV a la baja,mural,8
162,11-Mar-2020,Baja BofA a -0.1% estimado de PIB para México,mural,2
163,12-Mar-2020,"Caería 0.1% EU en segundo
trimestre",mural,0
164,12-Mar-2020,Enfrentará la banca 'lo que venga'.- ABM,mural,2
165,12-Mar-2020,Complica virus a la economía,mural,2
166,12-Mar-2020,Cartas a Mural,mural,5
167,13-Mar-2020,Prevén que PIB de la UE caerá en 2020,mural,0
168,13-Mar-2020,Tiene peso peor semana desde 2008,mural,8
169,13-Mar-2020,¿Ha sido contagiado?,mural,6
170,14-Mar-2020,Enfrenta México una catástrofe financiera,mural,2
171,14-Mar-2020,Carmen Aristegui F. / 8 /9M - Coronavirus,mural,5
172,14-Mar-2020,SOBREAVISO / La grilla en cuarentena,mural,5
173,14-Mar-2020,8 / 9M - Coronavirus,mural,5
174,14-Mar-2020,La grilla en cuarentena,mural,5
175,15-Mar-2020,Prevén siga incertidumbre por covid-19,mural,8
176,15-Mar-2020,Prevé Goldman contracción de PIB de EU,mural,0
177,15-Mar-2020,Aventajan a México en medidas fiscales,mural,3
178,15-Mar-2020,Enfrenta México una catástrofe financiera,mural,2
179,16-Mar-2020,"Mantiene BoJ tasas, pero amplía estímulo",mural,2
180,16-Mar-2020,Recorta Banco de Corea tasas a 0.75%,mural,2
181,16-Mar-2020,Evaluarán diputados suspender sesiones,mural,3
182,16-Mar-2020,Proyectan contracción económica de EU,mural,0
183,17-Mar-2020,Impulsa Fed avance de Wall Street,mural,0
184,17-Mar-2020,Prevé IMEF caída económica de hasta 3.5%,mural,2
185,17-Mar-2020,Se entrampa economía de EU en 'agujero negro' monetario,mural,0
186,18-Mar-2020,Se dispara prima de riesgo italiana,mural,8
187,18-Mar-2020,Acceden bancos de EU a fondos de la Fed,mural,0
188,18-Mar-2020,Baja en restaurantes número de clientes,mural,1
189,18-Mar-2020,Baja en restaurantes número de clientes,mural,1
190,18-Mar-2020,Desploma el virus proyección de PIB,mural,2
191,19-Mar-2020,Prevén que PIB alemán caiga 9% por pandemia,mural,7
192,19-Mar-2020,Prevé FMI mayor incertidumbre en México,mural,2
193,19-Mar-2020,Ven en inversión semestre perdido,mural,7
194,19-Mar-2020,Cartas a Mural,mural,5
195,19-Mar-2020,Opinión Invitada / Israel Macías López: ¿Por qué ronda el dólar los $24?,mural,6
196,19-Mar-2020,¿Por qué ronda el dólar los $24?,mural,6
197,20-Mar-2020,Pierde crudo ganancias de apertura,mural,9
198,20-Mar-2020,Prevé Scotiabank caída del 5.8% en PIB,mural,2
199,20-Mar-2020,What's News,mural,0
200,20-Mar-2020,Guillermo Velasco Barrera / La crisis tras el covid-19,mural,6
201,20-Mar-2020,La crisis tras el covid-19,mural,6
202,21-Mar-2020,SOBREAVISO / Un extraño enemigo,mural,5
203,21-Mar-2020,Resienten en frontera incertidumbre laboral,mural,1
204,21-Mar-2020,Un extraño enemigo,mural,5
205,22-Mar-2020,Ve Monreal daños incalculables por Covid,mural,3
206,22-Mar-2020,Repudia la IP ataque a Pisa,mural,3
207,23-Mar-2020,Urge IP a reducir gasto ante pandemia,mural,2
208,23-Mar-2020,Prevén contracción de 10% en Reino Unido,mural,0
209,23-Mar-2020,Pierde Bolsa de Sao Paulo 7.32%,mural,8
210,23-Mar-2020,"Sube dólar 57 centavos, a $25.68",mural,8
211,23-Mar-2020,Ven recuperación de Bolsas en 2021,mural,2
212,23-Mar-2020,'Sin confianza no hay crecimiento',mural,3
213,23-Mar-2020,Desestima Monreal mérito de estímulos,mural,0
214,23-Mar-2020,Sugieren a Banxico no usar reservas,mural,1
215,24-Mar-2020,Se dispara Wall Street; Dow sube 7%,mural,0
216,24-Mar-2020,Pide PRI bajar luz e impuesto a gasolina,mural,3
217,24-Mar-2020,Advierten que falta lo peor para los mercados globales,mural,0
218,24-Mar-2020,San Cadilla,mural,1
219,24-Mar-2020,,mural,1
220,25-Mar-2020,Sube Bolsa de Tokio hasta 8%,mural,8
221,25-Mar-2020,"Sube mezcla mexicana 4.86%, a dls. 16.84",mural,8
222,25-Mar-2020,David Gómez-Álvarez / Contingencia económica,mural,3
223,25-Mar-2020,Contingencia económica,mural,3
224,26-Mar-2020,Prevén contracción 'rápida y furiosa',mural,2
225,26-Mar-2020,Cartas a Mural,mural,6
226,27-Mar-2020,Cada mes restará 2 puntos al PIB.- OCDE,mural,3
227,27-Mar-2020,Pronostican contracción de 3.8% en AL,mural,0
228,27-Mar-2020,Pide Sandoval 'no rajarse' a tapatíos,mural,5
229,28-Mar-2020,¡Que nadie se raje!,mural,5
230,29-Mar-2020,"Pegará a México débil respuesta a virus
",mural,3
231,29-Mar-2020,Liderazgo y Covid,mural,6
232,30-Mar-2020,Estima Fed de San Luis desempleo del 42%,mural,0
233,30-Mar-2020,Aumenta 30% el riesgo país,mural,2
234,30-Mar-2020,Última oportunidad,mural,5
235,31-Mar-2020,Colapsa confianza del consumidor en EU,mural,7
236,31-Mar-2020,Se hunden bolsas europeas en trimestre,mural,8
237,31-Mar-2020,En riesgo miles de puestos de trabajo,mural,1
238,31-Mar-2020,JAQUE MATE / La crisis que viene,mural,1
239,31-Mar-2020,La crisis que viene,mural,1
240,01-Abr-2020,"Dividendo, una víctima más del Covid-19",mural,1
241,01-Abr-2020,Prevén analistas caída de 3.5% en PIB,mural,7
242,01-Abr-2020,Advierten desafío mayor por Covid-19,mural,2
243,01-Abr-2020,Baja HR calificación de México,mural,2
244,01-Abr-2020,'Rescatan' a cines de EU con 454 mil mdd,mural,1
245,01-Abr-2020,Hunde Covid-19 ventas de autos en EU,mural,1
246,01-Abr-2020,"Sube dólar 54 centavos, a $24.63",mural,8
247,01-Abr-2020,Prevé SHCP que PIB se ubique entre -3.9 y 0.1%,mural,2
248,01-Abr-2020,Apela IP de Jalisco a apoyo del consumidor,mural,1
249,01-Abr-2020,Apela IP a apoyo del consumidor,mural,1
250,01-Abr-2020,La Inflación en Tiempo de Coronavirus,mural,2
251,01-Abr-2020,Congela empleo,mural,1
252,01-Abr-2020,"Crisis alimentaria, no",mural,3
253,02-Abr-2020,Opera Wall Street con marginal avance,mural,0
254,02-Abr-2020,Ve Guajardo optimista pronóstico de SHCP,mural,7
255,02-Abr-2020,Apela IP a apoyo del consumidor,mural,1
256,03-Abr-2020,Afirman que era preferible bajar tasa a 6.75%,mural,2
257,03-Abr-2020,Si sigue igual perderé la fe.-Residente,mural,5
258,03-Abr-2020,Pide BBVA expansión del gasto,mural,2
259,03-Abr-2020,Aconsejan diversificar inversiones durante pandemia,mural,1
260,04-Abr-2020,Están mexicanos y sus equipos en apuros,mural,1
261,04-Abr-2020,Lanza Lozano mensaje de esperanza,mural,5
262,04-Abr-2020,Ahuyenta Covid-19 a clientes y turismo,mural,1
263,05-Abr-2020,"Será un difícil regreso a las pistas
",mural,1
264,05-Abr-2020,Graves apuros,mural,5
265,06-Abr-2020,Agotará Gobierno el fondo de emergencia,mural,2
266,06-Abr-2020,Anticipan empresas crisis de liquidez,mural,1
267,06-Abr-2020,A liberar engranes,mural,1
268,06-Abr-2020,Biopolítica,mural,6
269,07-Abr-2020,Genaro Lozano / Errores,mural,5
270,07-Abr-2020,Anticipan empresas crisis de liquidez,mural,1
271,07-Abr-2020,Se agotará el Gobierno el fondo de emergencia,mural,2
272,07-Abr-2020,Errores,mural,5
273,08-Abr-2020,Abre Wall Sreet con ligera alza,mural,8
274,08-Abr-2020,Advierte Fed incertidumbre por Covid-19,mural,0
275,08-Abr-2020,Caería 9.1% PIB de NL en 2020,mural,7
276,09-Abr-2020,Aqueja incertidumbre al sector petrolero,mural,9
277,11-Abr-2020,Desata virus otra tormenta,mural,1
278,12-Abr-2020,Desata virus tormenta,mural,1
279,13-Abr-2020,Arranca Wall Street semana a la baja,mural,8
280,13-Abr-2020,Pegaría al peso débil respuesta a virus,mural,0
281,14-Abr-2020,Abre Wall Street al alza; Dow avanza 2%,mural,0
282,14-Abr-2020,Prevé FMI caída de 6.6% en PIB de México,mural,0
283,14-Abr-2020,Mejoraría economía entre junio y julio,mural,7
284,15-Abr-2020,Impacta Covid-19 ganancias de Citigroup,mural,8
285,15-Abr-2020,Alerta FMI protestas tras pandemia,mural,0
286,15-Abr-2020,"Baja crudo Brent 6.45%, hasta 27.69 dólares",mural,8
287,15-Abr-2020,Tienen Afores minusvalías por 156 mmdp,mural,2
288,16-Abr-2020,Avanza IPC en sesión volátil,mural,8
289,16-Abr-2020,La menor importancia / El silencio preferible,mural,6
290,16-Abr-2020,El silencio preferible,mural,6
291,17-Abr-2020,Abre Wall Street al alza ,mural,8
292,17-Abr-2020,Prevén que pandemia aumente hambre,mural,6
293,17-Abr-2020,Gana peso 30 centavos en semana,mural,8
294,18-Abr-2020,Sanciona Moody's la deuda mexicana,mural,2
295,18-Abr-2020,Jorge Volpi / Coma inducido,mural,5
296,18-Abr-2020,Coma inducido,mural,5
297,20-Abr-2020,Advierte Moody's insostenibilidad fiscal,mural,2
298,20-Abr-2020,Tiene construcción gris panorama laboral,mural,7
299,21-Abr-2020,Cae Aramco 2% por colapso del crudo,mural,8
300,21-Abr-2020,Recorta Banxico a 6% tasa de interés,mural,2
301,21-Abr-2020,Tiene virus en jaque a sector maquilador,mural,1
302,22-Abr-2020,Mantiene BofA cautela pese baja en tasas,mural,2
303,22-Abr-2020,Frustra ilusiones suspensión migratoria,mural,1
304,23-Abr-2020,"Advierten opacidad de Gobierno
durante contingencia",mural,3
305,23-Abr-2020,Parón impacta en ventas de Charly,mural,1
306,24-Abr-2020,Gana WTI 4.85% ante posibles recortes,mural,9
307,24-Abr-2020,Trabajan protocolos para reactivar cadenas con EU,mural,3
308,24-Abr-2020,Entrará T-MEC en vigor el 1 de julio,mural,4
309,24-Abr-2020,Ponen el pan en otras bocas,mural,1
310,25-Abr-2020,"Relatan encierro artistas, políticos...",mural,5
311,25-Abr-2020,Rubén Romero / ¿Siguen en pie los Juegos para 2021?,mural,0
312,25-Abr-2020,¿Siguen en pie los Juegos para 2021?,mural,5
313,26-Abr-2020,'Las epidemias son inevitables',mural,5
314,26-Abr-2020,Piden ampliar trámites vía internet,mural,1
315,27-Abr-2020,Amplía BoJ estímulos ante la pandemia,mural,0
316,27-Abr-2020,Critican constructores revés a Peribús,mural,3
317,27-Abr-2020,"Frenadas, 50% de obras privadas en Jalisco",mural,1
318,27-Abr-2020,"Baja dólar 28 centavos, a $25.12",mural,8
319,27-Abr-2020,¡EUREKA! / ¿Y después de abril?,mural,1
320,27-Abr-2020,¿Y después de abril?,mural,1
321,28-Abr-2020,Prevén caída de 10% en PIB turístico,mural,1
322,28-Abr-2020,Espera IP reglas para el apoyo del BID,mural,3
323,29-Abr-2020,"Sube WTI 24% en apertura, a 15.39 dólares",mural,0
324,29-Abr-2020,Mantiene Fed tasas; promete apoyos a economía,mural,0
325,29-Abr-2020,Crecen 9% gastos operativos de FUNO,mural,1
326,29-Abr-2020,Piden estar atentos a 'letras chiquitas' del T-MEC,mural,3
327,29-Abr-2020,Cómo liderar la reapertura cuando nadie tiene un mapa,mural,6
328,30-Abr-2020,Recorta Shell dividendo por primera vez desde 1945,mural,0
329,30-Abr-2020,Insiste Bonilla y no quita dedo del renglón,mural,1
330,30-Abr-2020,Plataforma del futuro,mural,1
331,01-May-2020,Aplican recorte para apuntalar petroprecios,mural,9
332,02-May-2020,'Truenan' casas por hacinamiento,mural,5
333,03-May-2020,'Truenan' por hacinamiento,mural,5
334,04-May-2020,Estiman analistas caída de 7.1% de PIB,mural,2
335,05-May-2020,Pide Banxico ambiente propicio para la inversión,mural,2
336,05-May-2020,Regresaría crecimiento dentro de un año,mural,7
337,05-May-2020,Critican estímulos del Gobierno ante pandemia,mural,7
338,05-May-2020,Duplican ganancias; reducen 17.5% valor,mural,7
339,05-May-2020,Se deteriora expectativa,mural,7
340,06-May-2020,Ve FMI momento de proyectos de inversión pública,mural,3
341,06-May-2020,Prepara Yucatán Tianguis Turístico híbrido,mural,1
342,06-May-2020,Clave para reabrir: distanciamiento social 'basado en riesgo',mural,6
343,07-May-2020,Da Covid-19 oportunidad a México en proveeduría,mural,4
344,07-May-2020,Opinión Invitada / Mario Rizo: Crisis es oportunidad,mural,6
345,07-May-2020,Crisis es oportunidad,mural,6
346,08-May-2020,Urgen panistas comparecencia de Alcocer,mural,3
347,08-May-2020,"Lo bueno de cuarentena, estar con sus hijos.- Benny Ibarra",mural,5
348,08-May-2020,"Cae 10.2% inversión, ¡antes de pandemia!",mural,7
349,09-May-2020,"Cae 10.2% inversión, ¡antes de pandemia!",mural,7
350,09-May-2020,Jorge Volpi / Libertad condicional,mural,6
351,09-May-2020,Libertad condicional,mural,6
352,10-May-2020,Multiplica coronavirus angustias y miedos,mural,5
353,10-May-2020,Proyecciones,mural,7
354,11-May-2020,Temen segunda ola de contagios en Alemania,mural,9
355,11-May-2020,Denise Dresser / A ciegas,mural,6
356,11-May-2020,Multiplica Covid-19 angustia y miedos,mural,5
357,11-May-2020,A ciegas,mural,6
358,12-May-2020,Llama Segob a unidad para superar desigualdad,mural,3
359,13-May-2020,Cae 2% PIB de GB en primer trimestre,mural,7
360,13-May-2020,Cede WTI un 1.9% por pesimismo de la Fed,mural,9
361,13-May-2020,Presiona colapso en consumo a economía.- FMI,mural,2
362,14-May-2020,Opinión Invitada / Antonio Casanueva Fernández: Del miedo a la reactivación,mural,6
363,14-May-2020,What's News,mural,0
364,14-May-2020,Del miedo a la reactivación,mural,6
365,15-May-2020,Podrían iniciar sectores antes de junio si cumplen seguridad,mural,1
366,15-May-2020,Prevé BofA caída de 6.8% en PIB de AL,mural,0
367,15-May-2020,Reabre gradualmente industria automotriz de EU,mural,1
368,17-May-2020,Recuperación podría extenderse hasta 2021.- Fed,mural,0
369,17-May-2020,Endurece México el mercado eléctrico.- WSJ,mural,3
370,18-May-2020,Ve Stiglitz tasa de desempleo de 25% en EU,mural,0
371,19-May-2020,Recorta Goldman Sachs previsión de PIB a -8.5%,mural,0
372,19-May-2020,Entrevista / Troy Santiago / ' Vamos día con día',mural,1
373,20-May-2020,Anticipan analistas caída del 7.6% del PIB en 2020,mural,2
374,20-May-2020,Luis Castillo / Cubrebocas futboleros,mural,1
375,20-May-2020,JAQUE MATE / La reapertura,mural,6
376,20-May-2020,Cubrebocas futboleros,mural,1
377,20-May-2020,La reapertura,mural,6
378,21-May-2020,Caen acciones de EU tras datos de empleo,mural,0
379,21-May-2020,Trabajamos en ruta jurídica por Pacto Fiscal.-Riquelme,mural,3
380,22-May-2020,Abre Wall Street estable ante tensión EU-China,mural,8
381,22-May-2020,Rechazan en Hong Kong Ley de Seguridad,mural,5
382,23-May-2020,SOBREAVISO / ¿Después los pobres?,mural,5
383,23-May-2020,¿Después los pobres?,mural,5
384,24-May-2020,Atrasan subasta privada de energía,mural,3
385,24-May-2020,Congelan fondos; piden pasantes 'con las becas no',mural,5
386,25-May-2020,Retrocede 91% déficit en cuenta corriente,mural,2
387,25-May-2020,Hacen 'trabajar doble' a empresas para reabrir,mural,1
388,25-May-2020,Reconoce China retos y abandona meta de crecimiento,mural,0
389,26-May-2020,Ofrecen estados alternos acoger acto republicano,mural,5
390,26-May-2020,Pide Cuarón apoyo para trabajadoras del hogar,mural,5
391,27-May-2020,Prevé Banxico caída de hasta 8.8% del PIB,mural,7
392,27-May-2020,Llega Trump a Florida para lanzamiento de SpaceX,mural,0
393,27-May-2020,Advierte Heath por desconfinamiento prematuro,mural,2
394,27-May-2020,Demanda Banxico certeza a inversión,mural,3
395,28-May-2020,El virus de la (des) globalización,mural,4
396,28-May-2020,Demanda Banxico certeza a inversión,mural,3
397,28-May-2020,Dispara coronavirus tiro de gracia a Hertz,mural,1
398,29-May-2020,Guillermo Velasco Barrera / Misión Rescate México,mural,5
