,fecha,titulo,periodico,topico
6442,27-Nov-2016,Urge Anaya nueva reforma fiscal,mural,5
6443,27-Nov-2016,Piden plan integral ante entorno difícil,mural,5
6444,27-Nov-2016,Descarta IP cambios al TLCAN en el 2017,mural,9
6445,28-Nov-2016,Prevé OCDE menor crecimiento en México,mural,1
6446,28-Nov-2016,Piden prudencia ante incertidumbre,mural,5
6447,28-Nov-2016,CAPITANES,mural,8
6448,29-Nov-2016,Venderán más electrodomésticos,mural,9
6449,29-Nov-2016,Advierten para Texas recesión por TLC,mural,9
6450,29-Nov-2016,"Ofrece Austin, Texas, tender puentes",mural,8
6451,30-Nov-2016,Registra peso noviembre negro,mural,2
6452,01-Dic-2016,No dejo barco en la tormenta.- Carstens,mural,4
6453,01-Dic-2016,Chocaron Banxico y Hacienda,mural,5
6454,01-Dic-2016,El problema Trump en América Latina,mural,7
6455,01-Dic-2016,What's News,mural,9
6456,02-Dic-2016,Tira Trump expectativas para 2017,mural,1
6457,02-Dic-2016,Abona a la tormenta,mural,2
6458,03-Dic-2016,Prevén que banca seguirá con buen ritmo,mural,5
6459,03-Dic-2016,Debe ampliarse comercio.- Peña,mural,9
6460,03-Dic-2016,SOBREAVISO / Tiempos funerales,mural,4
6461,03-Dic-2016,Tiempos funerales,mural,4
6462,04-Dic-2016,Carstens: es turno de la política fiscal,mural,7
6463,05-Dic-2016,Ven a Trump como mayor riesgo económico,mural,9
6464,05-Dic-2016,Profundiza Italia crisis europea,mural,7
6465,05-Dic-2016,Expone Banxico en EU panorama gris,mural,1
6466,05-Dic-2016,Carstens: es el turno de la política fiscal y las reformas,mural,7
6467,05-Dic-2016,Tumba referendo a Renzi,mural,4
6468,05-Dic-2016,Denise Dresser / Canario Carstens,mural,4
6469,05-Dic-2016,Canario Carstens,mural,4
6470,06-Dic-2016,Advierten reducción de crédito externo,mural,1
6471,06-Dic-2016,Es de EU 40% de IED en NL,mural,9
6472,06-Dic-2016,Cuba mira al futuro,mural,3
6473,06-Dic-2016,Advierte Banxico en EU futuro gris,mural,1
6474,07-Dic-2016,Prevé BofAML menor crecimiento por Trump,mural,1
6475,07-Dic-2016,Prevén dinamismo a BMV por Ronda 1.4,mural,5
6476,09-Dic-2016,Baja Fitch perspectiva a País por Trump,mural,1
6477,09-Dic-2016,Está México débil desde antes de Trump,mural,1
6478,12-Dic-2016,Promete Amcham luchar a favor del TLCAN,mural,9
6479,12-Dic-2016,Prevén más fusiones y adquisiciones,mural,9
6480,13-Dic-2016,Advierten conflictos por hambre,mural,6
6481,13-Dic-2016,Apuesta BMV a reforma petrolera,mural,5
6482,15-Dic-2016,Reina incertidumbre por nuevos billetes,mural,9
6483,15-Dic-2016,Entrega Peña Premios de Ciencias y Artes,mural,8
6484,15-Dic-2016,Preocupa crecimiento de 2017,mural,1
6485,15-Dic-2016,Ven para 2017 desaceleración,mural,9
6486,15-Dic-2016,Irma Martínez / Renovar la esperanza,mural,3
6487,15-Dic-2016,Renovar la esperanza,mural,3
6490,16-Dic-2016,Ven para 2017 desaceleración,mural,9
6491,17-Dic-2016,Ven lento arranque de vivienda en 2017,mural,1
6492,19-Dic-2016,Declaran culpable a Lagarde en Francia,mural,7
6493,19-Dic-2016,Prevén baje costo de renta de oficinas,mural,8
6494,19-Dic-2016,Advierten mayor volatilidad en 2017,mural,1
6495,19-Dic-2016,Avizora Citibanamex 'TLCAN rebalanceado',mural,9
6496,19-Dic-2016,Pintan escenario mixto para AL en 2017,mural,4
6497,21-Dic-2016,Avanza IPC 0.12% en segundo día al alza,mural,0
6498,21-Dic-2016,Mitsubishi pone a prueba a Carlos Ghosn,mural,9
6499,25-Dic-2016,Presionarán dólar y EU a tasas en México,mural,2
6500,26-Dic-2016,Cartas a Mural,mural,3
6501,29-Dic-2016,Ve Banxico presión por dólar y gasolina,mural,1
6502,30-Dic-2016,Acumula BMV mayor alza anual en 4 años,mural,0
6503,31-Dic-2016,Prevén choque con EU,mural,9
6504,31-Dic-2016,Prevén choque con EU,mural,9
6505,31-Dic-2016,Trump afecta las perspectivas,mural,9
6506,31-Dic-2016,SOBREAVISO / ¿Fin de año o era?,mural,4
6507,31-Dic-2016,¿Fin de año o era?,mural,4
6508,01-Ene-2017,Enrique Díaz-Infante Chapa / Trump Afecta las Perspectivas,mural,9
6509,01-Ene-2017,Encuesta / Visión 2017,mural,4
6510,01-Ene-2017,Prevén choque con EU,mural,9
6511,01-Ene-2017,Trump Afecta las Perspectivas,mural,9
6512,03-Ene-2017,Pegaría gasolinazo a PIB y gasto estatal,mural,5
6513,03-Ene-2017,CAPITANES,mural,5
6514,03-Ene-2017,BENCHMARK / 2017,mural,1
6515,03-Ene-2017,2017,mural,1
6516,04-Ene-2017,Al Centavo,mural,8
6517,04-Ene-2017,Al Centavo,mural,8
6518,05-Ene-2017,Anota IPC cuarta sesión al alza,mural,0
6519,05-Ene-2017,Desgasta México el atractivo minero,mural,0
6520,05-Ene-2017,Estiman en 7.25% tasas de interés,mural,2
6521,05-Ene-2017,What's News,mural,9
6522,06-Ene-2017,Estiman tasas en 7.25%,mural,2
6523,06-Ene-2017,VIGÍA DE BOLSILLO / Los dos Méxicos,mural,3
6524,06-Ene-2017,Los dos Méxicos,mural,3
6525,07-Ene-2017,SOBREAVISO / Sembradío de minas,mural,4
6526,07-Ene-2017,Sembradío de minas,mural,4
6527,08-Ene-2017,Mantiene México atractivo automotriz,mural,9
6528,08-Ene-2017,Traerá incertidumbre más empleo eventual,mural,1
6529,09-Ene-2017,Urgen definir relación de México y Trump,mural,9
6530,09-Ene-2017,Crecen riesgos para México.- FMI,mural,1
6531,09-Ene-2017,Por qué salarios no suben como el empleo,mural,1
6532,09-Ene-2017,Suman eventuales por incertidumbre,mural,1
6533,09-Ene-2017,¿Para quién?,mural,4
6534,10-Ene-2017,Vigilarán Cónsules derechos de mexicanos,mural,8
6535,10-Ene-2017,Por qué los salarios no suben al ritmo del empleo en los países desarrollados,mural,1
6536,10-Ene-2017,BENCHMARK / Voltear al mercado interno,mural,5
6537,10-Ene-2017,Voltear al mercado interno,mural,5
6538,11-Ene-2017,Los inversionistas abandonan México,mural,7
6539,12-Ene-2017,Llaman a impulsar economía con telecom,mural,5
6540,12-Ene-2017,Impacta a México transición en EU.- EPN,mural,5
6541,12-Ene-2017,Alista SE diálogo comercial con Trump,mural,9
6542,12-Ene-2017,El incierto futuro del sector privado en Cuba,mural,9
6543,12-Ene-2017,Los inversionistas abandonan México en medio de un derrumbe del peso,mural,7
6544,12-Ene-2017,Malestar e incertidumbre,mural,4
6545,13-Ene-2017,Tiene empleo formal récord anual en IMSS,mural,1
6546,13-Ene-2017,'Se acabó la gallina de los huevos de oro',mural,5
6547,15-Ene-2017,Busca Conago estabilidad ante gasolinazo,mural,5
6548,15-Ene-2017,Arma IP plan para afrontar presiones,mural,1
6549,15-Ene-2017,Marcará proteccionismo de EU a Davos,mural,4
6550,15-Ene-2017,Ve Concamin difícil arranque de año,mural,1
6551,15-Ene-2017,Ven oportunidad en efecto Trump,mural,6
6552,15-Ene-2017,EN EL DEBATE / Más allá de Trump,mural,9
6553,15-Ene-2017,Más allá de Trump,mural,9
6554,16-Ene-2017,Resolverá México  problemas.- HSBC,mural,9
6555,16-Ene-2017,Baja IPC 0.96%; prevén semana turbulenta,mural,0
6556,16-Ene-2017,Teme FMI guerras comerciales,mural,1
6557,16-Ene-2017,Ven fin de incertidumbre en nuevo TLC,mural,9
6558,16-Ene-2017,Resolverá México problemas.- HSBC,mural,9
6559,16-Ene-2017,Eventual 21% de empleos,mural,1
6560,16-Ene-2017,Ven oportunidad en efecto Trump,mural,6
6561,17-Ene-2017,Urgen reducir a 28% ISR empresarial,mural,5
6562,17-Ene-2017,Proponen reforma por fuga de inversiones,mural,5
6563,17-Ene-2017,Incentiva Peña repatriación de capitales,mural,5
6564,17-Ene-2017,La élite global afronta un año en el que la globalización está en peligro,mural,6
6565,17-Ene-2017,Ven fin de incertidumbre en nuevo TLC,mural,9
6566,18-Ene-2017,Será TLC primera prioridad de Trump,mural,9
6567,18-Ene-2017,Dólar imparable: llega a $22.25,mural,2
6568,18-Ene-2017,Preocupa a IP que EU baje impuesto,mural,9
6569,19-Ene-2017,Recortan previsión de IED por Trump,mural,9
6570,19-Ene-2017,Prevé Citi negro panorama para México,mural,2
6571,19-Ene-2017,Hereda economía sana pero varios retos,mural,7
6572,19-Ene-2017,Trepa dólar a $22.25,mural,2
6573,19-Ene-2017,Temen los joyeros impacto por Trump,mural,9
6574,20-Ene-2017,Espera Embraer aval para vender a Irán ,mural,9
6575,20-Ene-2017,Confía IP de NL buena relación con Trump,mural,9
6576,20-Ene-2017,Tranquiliza a IP 'estabilidad' del dólar,mural,2
6577,20-Ene-2017,Empresariado ve el dólar 'estable',mural,8
6578,20-Ene-2017,"Trump hereda una economía con buena salud, pero múltiples retos",mural,7
6579,21-Ene-2017,Empresariado ve el dólar 'estable',mural,8
6580,23-Ene-2017,Anticipa FMI panorama difícil en México,mural,1
6581,23-Ene-2017,Vienen a NL otras dos firmas de EU,mural,9
6582,24-Ene-2017,Crecen 5.4% exportaciones de Japón,mural,9
6583,24-Ene-2017,Afectará Trump a consumidores del mundo,mural,9
6584,24-Ene-2017,Atraerá Toyota 100 proveedores a México,mural,9
6585,24-Ene-2017,"Grupo Financiero Monex ante nuevos retos, nuevas perspectivas",mural,5
6586,25-Ene-2017,Impulsa Trump a peso: dólar a $21.40,mural,2
6587,25-Ene-2017,Prevén desacelere economía mexicana,mural,1
6588,26-Ene-2017,Invertirá OHL México 350 mdd en 2017,mural,5
6589,26-Ene-2017,Ponen economía en 'la lona',mural,1
6590,27-Ene-2017,Acumula IPC sexta alza semanal,mural,0
6591,27-Ene-2017,Gana peso en primera semana de Trump,mural,2
6592,27-Ene-2017,Por qué la austeridad,mural,4
6593,27-Ene-2017,Ponen economía en 'la lona',mural,1
6594,29-Ene-2017,"Apuestan Santander, BBVA y Citi por País",mural,7
6595,29-Ene-2017,Apuestan a vecindad,mural,5
6596,30-Ene-2017,"Santander, BBVA y Citi mantienen sus apuestas por el mercado mexicano",mural,7
6597,31-Ene-2017,Tiene PIB mayor desaceleración en 3 años,mural,1
6598,31-Ene-2017,Alistan reforma para proteger remesas,mural,5
6599,31-Ene-2017,Preocupan aranceles a productores de EU,mural,9
6600,31-Ene-2017,Arrastra Trump a 14 de 19 regias,mural,9
6601,31-Ene-2017,Aprovecha Interacciones la crisis,mural,9
6602,01-Feb-2017,Prevén mayor inflación y menor PIB,mural,1
6603,01-Feb-2017,Prevén 70 mil empleos más,mural,1
6604,02-Feb-2017,Se suman estados a demanda contra Trump,mural,4
6605,04-Feb-2017,Influye incertidumbre en bienes raíces,mural,5
6606,05-Feb-2017,Pide Peña unidad en torno a Constitución,mural,4
6607,05-Feb-2017,Eduardo Caccia / Realidad en jaque,mural,6
6609,06-Feb-2017,'México no ha pedido dureza con Trump',mural,4
6610,06-Feb-2017,Carecen de plan B los exportadores,mural,9
6611,06-Feb-2017,CAPITANES,mural,5
6612,07-Feb-2017,Buscan blindaje a innovación en Jalisco,mural,5
6613,07-Feb-2017,Busca Ejecutivo blindaje a innovación,mural,5
6614,07-Feb-2017,Crece a pesar de Trump industria regia,mural,9
6615,07-Feb-2017,Carecen de plan B los exportadores,mural,9
6616,09-Feb-2017,Sugieren apelar a Congreso de EU,mural,5
6617,09-Feb-2017,Perú busca en China un escape ante el auge del proteccionismo,mural,9
6618,10-Feb-2017,Arriesga Trump nota de México.- Fitch,mural,1
6619,10-Feb-2017,Cae PIB industrial luego de tres años,mural,1
6620,11-Feb-2017,Registra retroceso el PIB industrial,mural,1
6622,13-Feb-2017,Prevé BofAML crecimiento de 1.25%,mural,1
6623,13-Feb-2017,Busca Thor Urbana 8 mmdp con CKD,mural,5
6624,13-Feb-2017,Trump hace que México se replantee su modelo de crecimiento económico,mural,9
6625,13-Feb-2017,Jesús Silva-Herzog Márquez / Contra la unidad,mural,4
6626,13-Feb-2017,Contra la unidad,mural,4
6627,14-Feb-2017,Anticipa Fed alza gradual de tasas,mural,7
6628,14-Feb-2017,Reducen fondos de EU exposición a México,mural,7
6629,14-Feb-2017,No tenemos una crisis.- EPN,mural,4
6630,14-Feb-2017,El algodón de EE.UU. está en la cuerda floja,mural,9
6631,15-Feb-2017,Avanza TLC de UE y Canadá,mural,9
6632,15-Feb-2017,Decae confianza de contadores,mural,1
6633,15-Feb-2017,Los fondos de inversión de EE.UU. reducen su exposición a México,mural,7
6634,16-Feb-2017,Cae 32% inversión extranjera en Jalisco,mural,9
6635,16-Feb-2017,"Incertidumbre, peor amenaza para México",mural,9
6636,16-Feb-2017,Frenaría España inversiones,mural,9
6637,16-Feb-2017,Cae 32% inversión extranjera en Jalisco,mural,9
6638,19-Feb-2017,Urge IP a tomar decisiones oportunas,mural,5
6639,19-Feb-2017,Mantiene HCity apuesta por México y AL,mural,8
6640,19-Feb-2017,Reina incertidumbre en México por Trump,mural,9
6641,20-Feb-2017,Enfrenta crisis mercado mundial del lujo,mural,9
6642,20-Feb-2017,Vive Reino Unido un día sin migrantes,mural,6
6643,20-Feb-2017,Anticipan difícil 2017 para vivienderas,mural,1
6644,20-Feb-2017,JAQUE MATE / Álamos y populismo,mural,9
6645,20-Feb-2017,Reina incertidumbre en México por Trump,mural,9
6646,20-Feb-2017,Álamos y populismo,mural,9
6647,20-Feb-2017,Nuestra propia agenda,mural,4
6648,21-Feb-2017,Lanzan coberturas cambiarias; baja dólar,mural,2
6649,21-Feb-2017,Cómo sobrevivir la época Trump,mural,4
6650,22-Feb-2017,Prevé OMC buena relación con EU ,mural,9
6651,22-Feb-2017,Subiría Fed tasas 'bastante pronto',mural,2
6652,23-Feb-2017,Dejarían grado de inversión aun sin TLC,mural,1
6653,23-Feb-2017,Sube flujo de Famsa 34%,mural,5
6654,26-Feb-2017,Invertirá Cinemex 720 mdp este año,mural,9
6655,27-Feb-2017,Descarta SE discutir aranceles con EU,mural,9
6656,27-Feb-2017,Pedirán industriales recorte a Peña,mural,5
6657,28-Feb-2017,No confundan diplomacia con debilidad.-SRE,mural,4
6658,28-Feb-2017,Disminuye el empleo en grandes empresas,mural,1
6659,28-Feb-2017,Percibe Caintra un reto histórico,mural,1
6660,28-Feb-2017,Plantean mirar a Asia en CDMX ante Trump,mural,5
6661,01-Mar-2017,Enfrenta País retos históricos.- Caintra,mural,1
6662,01-Mar-2017,Anticipa Banxico inflación fuera de meta,mural,1
6663,02-Mar-2017,Suben analistas pronóstico de inflación,mural,1
6664,02-Mar-2017,Advierten riesgo de gravar remesas,mural,1
6665,02-Mar-2017,Superará inflación meta.- Carstens,mural,1
6666,03-Mar-2017,Se frena en 2016 inversión fija bruta,mural,1
6667,06-Mar-2017,Crece influencia de política en mercados,mural,7
6668,06-Mar-2017,Busca inmobiliario impulsar crecimiento,mural,1
6669,06-Mar-2017,Nuevo jefe de Estado,mural,4
6670,09-Mar-2017,Prevén deterioro en cartera de bancos,mural,1
6671,09-Mar-2017,Habrá tiempo para TLCAN,mural,9
6672,09-Mar-2017,CAPITANES,mural,5
6673,09-Mar-2017,Capitanes,mural,5
6674,11-Mar-2017,Reprocha Presidente amnesia sobre logros,mural,4
6675,13-Mar-2017,Pensemos distinto ante desafíos.-Zavala,mural,4
6676,13-Mar-2017,Calendario complicado de TLC preocupa a gobierno de México,mural,4
6677,14-Mar-2017,Aumenta dólar a $20 ,mural,0
6678,14-Mar-2017,Piden estadounidenses ser neozelandeses,mural,6
6679,14-Mar-2017,Abogará Alianza por comercio más libre,mural,9
6680,14-Mar-2017,Países de AL y Asia buscan acuerdos sin EU,mural,9
6681,15-Mar-2017,Crea Alianza figura de 'país asociado',mural,9
6682,16-Mar-2017,Sube recaudación en 4 años,mural,1
6683,16-Mar-2017,Demanda Canaco crear más empresas,mural,5
6684,19-Mar-2017,Urge IP fortalecer combate a corrupción,mural,5
6685,21-Mar-2017,Avanza dólar a $19.40,mural,2
6686,21-Mar-2017,Estiman caigan 16% ventas de camiones,mural,1
6687,21-Mar-2017,JAQUE MATE / Futuro digital,mural,5
6688,21-Mar-2017,Futuro digital,mural,5
6689,22-Mar-2017,Hay quien busca volver al pasado.- Meade,mural,4
6690,22-Mar-2017,Gana Apple a Trump 'guerra' en Taiwán,mural,9
6691,23-Mar-2017,Enfrentará Cristina Fernández juicio,mural,4
6692,27-Mar-2017,Descarta banca bajar ritmo de créditos,mural,5
6693,27-Mar-2017, Teme IP por rentabilidad con Trump,mural,1
6694,28-Mar-2017,"Peso, octava moneda más fuerte del mundo",mural,5
6695,28-Mar-2017,Amagan acereros bloquear puentes a EU,mural,9
6696,30-Mar-2017,Mejora posición de México.- SHCP,mural,5
6697,30-Mar-2017,Escaparate,mural,3
6698,31-Mar-2017,Prevén crecimiento de 3% en 2018,mural,1
6699,02-Abr-2017,"AL unida, quinta economía mundial.- BID",mural,9
6700,02-Abr-2017,Prevén se recuperen Fibras industriales,mural,2
6701,03-Abr-2017,Suben a 5.56% estimado de inflación 2017,mural,1
6702,03-Abr-2017,Apunta emérito desafíos del País,mural,4
6703,04-Abr-2017,Arranca hoy alza a crédito Infonavit,mural,5
6704,05-Abr-2017,Genera incertidumbre arancel al acero,mural,9
6706,05-Abr-2017,La verdad sobre el TLCAN,mural,9
6707,05-Abr-2017,Alerta a acereros arancel incierto,mural,9
6708,06-Abr-2017,Abrirían cupos a maíz argentino,mural,9
6709,06-Abr-2017,Apura a los acereros incertidumbre con arancel,mural,9
6710,07-Abr-2017,Ve Buryaile acuerdo con País en suspenso,mural,9
6711,10-Abr-2017,Qué necesidad,mural,4
6712,12-Abr-2017,Prevé OMC repunte del comercio mundial,mural,1
6713,12-Abr-2017,Amenaza proteccionismo a economía.- FMI,mural,7
6714,16-Abr-2017,"Dan sondeos empate en elección francesa
",mural,4
6715,17-Abr-2017,Sube Santander pronóstico de PIB a 2.2% ,mural,1
6716,17-Abr-2017,Muestran sondeos galos empate de 4 candidatos,mural,4
6717,18-Abr-2017,Sube libra tras anuncio de elecciones,mural,7
6718,18-Abr-2017,Sube País en índice de confianza de IED,mural,9
6719,20-Abr-2017,Hay posibilidad de ganancia en TLC.-Carstens,mural,2
6720,20-Abr-2017,Sube BBVA previsión de PIB mexicano,mural,1
6721,22-Abr-2017,Francia: las lecciones de una campaña,mural,4
6722,23-Abr-2017,Contiene UE el aliento ante elección francesa,mural,4
6723,24-Abr-2017,Mejoran expectativas económicas,mural,1
6724,24-Abr-2017,Respira peso: baja dólar a $19.05,mural,2
6725,24-Abr-2017,Amenazan políticas de EU y GB a alumnos,mural,9
6726,25-Abr-2017,Mejoran expectativas económicas para 2017,mural,1
6727,26-Abr-2017,"Prevé SE en agosto renegociación
del TLC",mural,9
6728,27-Abr-2017,Destaca Concamin relevancia del TLC,mural,9
6729,27-Abr-2017,Eleva Finamex previsión de PIB a 2%,mural,9
6730,28-Abr-2017,Reconoce Moody's resistencia de economía,mural,1
6731,30-Abr-2017,Gabriel Zaid / Vaivenes del dólar,mural,2
6732,30-Abr-2017,Vaivenes del dólar,mural,2
6733,01-May-2017,Sube Banorte pronóstico de PIB a 1.6%,mural,1
6734,02-May-2017,Suben a 1.66% estimado de PIB 2017,mural,1
6735,02-May-2017,Crecen 9.2% exportaciones fabriles de NL,mural,1
6736,04-May-2017,'Pierde Norteamérica con proteccionismo',mural,9
6737,04-May-2017,Confía Francia en mercado mexicano,mural,9
6738,04-May-2017,Crece Jalisco 2.7% en 2016,mural,1
6739,05-May-2017,Brexit y Frexit,mural,4
6740,08-May-2017,Ve analista precio del crudo en Dls. 90,mural,0
6741,09-May-2017,Estima Fitch futuro incierto con AMLO,mural,1
6742,10-May-2017,Advierte México a EU de pérdidas sin TLC,mural,9
6743,10-May-2017,Desacelera venta de casas de lujo,mural,9
6744,11-May-2017,Prevé FMI año y medio de incertidumbre,mural,1
6745,11-May-2017,Analizará SHCP alza al salario mínimo,mural,1
6746,12-May-2017,Proyectan más armadoras,mural,9
6747,16-May-2017,Sube azúcar por indefinición de cupos,mural,9
6748,17-May-2017,Confían ricos en sortear riesgo global,mural,7
6749,18-May-2017,Sube Banxico tasa referencial a 6.75%,mural,2
6750,18-May-2017,Empujan inflación y Trump tasa,mural,2
6751,18-May-2017,Empujan empresarios un TLCAN trilateral,mural,5
6752,19-May-2017,Gana peso en semana: baja dólar a $19.00,mural,2
6753,20-May-2017,Gana peso terreno frente a dólar,mural,2
6754,22-May-2017,Será clave sector automotriz para TLC,mural,9
6755,22-May-2017,Sube SHCP estimado de crecimiento 2017,mural,1
6756,22-May-2017,Reta Temer a que lo derriben,mural,4
6757,22-May-2017,Llegan proyectos pese a Trump,mural,1
6758,22-May-2017,Advierten al País menos inversión,mural,5
6759,22-May-2017,CAPITANES,mural,9
6760,22-May-2017,Capitanes,mural,9
6761,23-May-2017,Bajaría S&P calificación de Brasil,mural,7
6762,23-May-2017,Da crédito de FMI certidumbre a México,mural,5
6763,23-May-2017,"Economía, mejor de lo esperado.-Peña",mural,1
6764,23-May-2017,Llegan pese a Trump proyectos extranjeros,mural,1
6765,24-May-2017,Ahoga corrupción a 'República Odebrecht',mural,4
6766,24-May-2017,Confía SE desgravar venta de azúcar a EU,mural,9
6767,24-May-2017,Confía SE desgravar venta de azúcar a EU,mural,9
6768,26-May-2017,'Nos acostumbramos a la incertidumbre',mural,1
6769,26-May-2017,Discrecionalidad mata,mural,5
6770,27-May-2017,Deja EU en vilo acuerdo climático en G7,mural,6
6771,29-May-2017,Las trampas de la mente,mural,6
6772,29-May-2017,¡EUREKA! / Robocalipsis,mural,6
6773,29-May-2017,Robocalipsis,mural,6
6774,30-May-2017,BENCHMARK / Las trampas de la mente,mural,6
6775,30-May-2017,Las trampas de la mente,mural,6
6776,01-Jun-2017,Prevé Banxico más volatilidad del peso ,mural,2
6777,01-Jun-2017,Prevé Banxico más volatilidad del peso ,mural,2
6778,02-Jun-2017,Cae volatilidad en emergentes y se disparan los rendimientos,mural,7
6779,04-Jun-2017,Sería clave Estado en extracción de gas,mural,5
6780,04-Jun-2017,Mantiene BM estimados de PIB para México,mural,1
6781,05-Jun-2017,Repunta peso tras victoria del PRI,mural,4
6782,05-Jun-2017,Revierte tendencia inversión; sube 0.91%,mural,1
6783,05-Jun-2017,Alertan riesgos de economía mexicana,mural,1
6784,05-Jun-2017,Tiene peso mejor nivel en 7 meses,mural,2
6785,06-Jun-2017,Resaltan avances en la Megarregión,mural,9
6786,06-Jun-2017,Temen empresas peor año por fisco,mural,5
6787,06-Jun-2017,Tiene peso mejor nivel en 7 meses,mural,4
6788,07-Jun-2017,Alerta OCDE riesgos para México por TLC,mural,1
6789,07-Jun-2017,Ve OCDE riesgos para México por TLCAN,mural,1
6790,07-Jun-2017,Resaltan avances en 'Megarregión',mural,9
6791,11-Jun-2017,Dan pelea con el sabor,mural,3
6792,12-Jun-2017,Temen retraso en negociación del Brexit,mural,7
6793,12-Jun-2017,Cae libra ante posible retraso de Brexit,mural,7
6794,13-Jun-2017,Prevén afecte nota país elecciones en AL,mural,1
6795,15-Jun-2017,"Sube dólar 15 centavos, a $18.40",mural,0
6796,15-Jun-2017,Eleva Monex pronósticos para México ,mural,1
6797,15-Jun-2017,Prevén más crisis por alza en concreto,mural,8
6798,16-Jun-2017,Piden incluir sector paquetería en TLC,mural,9
6799,16-Jun-2017,Sube cemento 27% en seis meses,mural,2
6800,16-Jun-2017,Piden incluir sector paquetería en TLC,mural,9
6801,18-Jun-2017,Piden que no cambie arbitraje en el TLC,mural,5
6802,18-Jun-2017,EN EL DEBATE / 'Justicia' ciudadana,mural,4
6803,18-Jun-2017,'Justicia' ciudadana,mural,4
6804,21-Jun-2017,Es el inicio de un renacimiento.- Macron,mural,6
6805,22-Jun-2017,Prevé Fitch mayor crecimiento en México,mural,1
6806,26-Jun-2017,What's News,mural,9
6807,26-Jun-2017,CAPITANES,mural,8
6808,26-Jun-2017,Capitanes,mural,8
6810,28-Jun-2017,Anticipan alza para acciones mexicanas,mural,0
6811,28-Jun-2017,Temen inversionistas tormenta próxima en mercados,mural,7
6812,02-Jul-2017,Están acciones regias lejos de su máximo,mural,0
6813,03-Jul-2017,Prevén mayor inflación y dólar a la baja,mural,2
6814,05-Jul-2017,Ven presión a crecimiento por elecciones,mural,1
6815,05-Jul-2017,Cae 2.72% en abril inversión fija bruta,mural,1
6816,06-Jul-2017,Pausaría Banxico ciclo alcista de tasas,mural,2
6817,07-Jul-2017,Destacan bajo crecimiento mundial,mural,1
6818,07-Jul-2017,Alertan riesgo económico por inseguridad,mural,1
6819,08-Jul-2017,Frena inversión la inseguridad,mural,1
6820,09-Jul-2017,Destacan por su ADN emprendedor,mural,5
6821,12-Jul-2017,Cae dólar a menor nivel en 14 meses,mural,2
6822,12-Jul-2017,Toca dólar nivel de mayo del 2016,mural,2
6823,14-Jul-2017,Presiona sector agrícola de EU por TLC,mural,9
6824,16-Jul-2017,Mejora IP perspectiva económica,mural,5
6825,17-Jul-2017,Prevén afecte inversión triunfo de AMLO,mural,1
6826,18-Jul-2017,Apoya empleo récord a economía mexicana,mural,5
6827,18-Jul-2017,Avanza peso; baja dólar a $17.80,mural,0
6828,21-Jul-2017,Señalan que May daría libre circulación ,mural,7
6829,22-Jul-2017,Cae desempleo a tasa de 3.3%,mural,1
6830,24-Jul-2017,Eleva FMI previsión de PIB para México,mural,1
6831,28-Jul-2017,Crece 1.4% economía de Jalisco,mural,1
6832,28-Jul-2017,Crece 1.4% economía de Jalisco,mural,1
6833,29-Jul-2017,Descartan en TLC un proceso rápido,mural,9
6834,01-Ago-2017,Sube 87% ganancia semestral de Fresnillo,mural,9
6835,01-Ago-2017,Suben especialistas estimado de PIB 2017,mural,1
6836,01-Ago-2017,Espera para JO genera riesgos a L.A.,mural,8
6837,02-Ago-2017,Critican multa a filial de AMX,mural,5
6838,03-Ago-2017,Prevé Cepal mayor crecimiento de México,mural,1
6839,03-Ago-2017,Proponen fortalecer a empresas en TLCAN,mural,9
6840,03-Ago-2017,Tumba Trump inversión a NL,mural,9
6841,04-Ago-2017,Crece peso de EU en inversión en NL,mural,9
6842,04-Ago-2017,Reportan en Nuevo León inversión baja por Trump,mural,9
6843,04-Ago-2017,"José Antonio Meade Kuribreña / Disciplina, disciplina y más disciplina",mural,1
6844,04-Ago-2017,"Disciplina, disciplina y más disciplina",mural,1
6845,05-Ago-2017,SOBREAVISO / Va el resto,mural,4
6846,05-Ago-2017,Va el resto,mural,4
6847,07-Ago-2017,México crece pese a adversidad.- SHCP,mural,1
6848,07-Ago-2017,Frena Trump las fusiones y adquisiciones,mural,7
6849,10-Ago-2017,Jorge Suárez-Vélez / Entre la espada y la pared,mural,5
6850,10-Ago-2017,Entre la espada y la pared,mural,5
6851,11-Ago-2017,Bajan riesgos por TLC para México.-Fitch,mural,9
6852,11-Ago-2017,Bajan riesgos por TLC para México.-Fitch,mural,9
6853,14-Ago-2017,Impulsaría economía buena renegociación,mural,9
6854,15-Ago-2017,Busca Canadá hacer más 'progresista' el acuerdo,mural,9
6855,15-Ago-2017,Enfrenta EU difícil camino en renegociación del TLC,mural,9
6856,16-Ago-2017,Pondrá TLC a prueba lema de 'EU primero',mural,9
6857,16-Ago-2017,Impactan dólar TLC y Fed; baja a $17.95,mural,0
6858,17-Ago-2017,"Levantaría Sigma Dls. 1,000 millones",mural,5
6859,18-Ago-2017,Divide a la Fed alza en tasas,mural,7
6860,18-Ago-2017,Ven mejora pese a entorno,mural,1
6861,23-Ago-2017,Sugieren blindar al TLC de elecciones,mural,5
6862,24-Ago-2017,Baja migración total en Reino Unido,mural,6
6863,30-Ago-2017,Rebaja Fitch calificación de Venezuela,mural,7
